week,date,player,team,actual,prediction,opening_line,closing_line,line_movement,bet_type,edge,odds,won,profit,clv,used_opening
3,2025-11-02,Zaccharie Risacher,Atlanta Hawks,8,10.416531562805176,11.5,11.5,0.0,UNDER,1.0834684371948242,-121.0,True,82.64462809917356,-0.0,True
3,2025-11-02,Cedric Coward,Memphis Grizzlies,12,9.96013069152832,13.5,14.5,1.0,UNDER,3.5398693084716797,-107.0,True,93.45794392523365,-1.0,True
3,2025-11-02,Santi Aldama,Memphis Grizzlies,15,10.47726821899414,13.5,13.5,0.0,UNDER,3.0227317810058594,-119.0,False,-100.0,-0.0,True
3,2025-11-02,VJ Edgecombe,Philadelphia 76ers,16,16.41383934020996,19.5,19.5,0.0,UNDER,3.086160659790039,-119.0,True,84.03361344537815,-0.0,True
3,2025-11-02,Jamal Shead,Toronto Raptors,9,7.176122188568115,7.5,7.5,0.0,UNDER,0.32387781143188477,-101.0,False,-100.0,-0.0,True
3,2025-11-02,Jaylin Williams,Oklahoma City Thunder,12,5.560140609741211,6.5,6.5,0.0,UNDER,0.9398593902587891,-118.0,False,-100.0,-0.0,True
3,2025-11-02,Walter Clayton Jr.,Utah Jazz,4,5.716795444488525,6.5,6.5,0.0,UNDER,0.7832045555114746,-102.0,True,98.0392156862745,-0.0,True
3,2025-11-02,Donovan Mitchell,Cleveland Cavaliers,37,23.518009185791016,25.5,24.5,-1.0,UNDER,1.9819908142089844,-108.0,False,-100.0,1.0,True
3,2025-11-02,Tyrese Maxey,Philadelphia 76ers,26,27.297218322753906,30.5,29.5,-1.0,UNDER,3.2027816772460938,-118.0,True,84.7457627118644,1.0,True
3,2025-11-02,Jaylon Tyson,Cleveland Cavaliers,18,9.32189655303955,,9.5,,UNDER,0.17810344696044922,-102.0,False,-100.0,,False
3,2025-11-02,Jaylen Wells,Memphis Grizzlies,7,10.650923728942871,13.5,13.5,0.0,UNDER,2.849076271057129,-108.0,True,92.5925925925926,-0.0,True
3,2025-11-02,Jock Landale,Memphis Grizzlies,14,7.70778226852417,9.5,9.5,0.0,UNDER,1.79221773147583,-128.0,False,-100.0,-0.0,True
3,2025-11-02,Yves Missi,New Orleans Pelicans,7,7.937669277191162,6.5,6.5,0.0,OVER,1.437669277191162,-105.0,True,95.23809523809523,0.0,True
3,2025-11-02,Sandro Mamukelashvili,Toronto Raptors,0,6.690308094024658,7.5,7.5,0.0,UNDER,0.8096919059753418,-124.0,True,80.64516129032258,-0.0,True
3,2025-11-02,Miles Bridges,Charlotte Hornets,29,18.166915893554688,21.5,22.5,1.0,UNDER,3.3330841064453125,-115.0,False,-100.0,-1.0,True
4,2025-11-09,Jaylin Williams,Oklahoma City Thunder,0,5.893652439117432,,6.5,,UNDER,0.6063475608825684,-105.0,True,95.23809523809523,,False
4,2025-11-09,Terance Mann,Brooklyn Nets,0,10.012280464172363,10.5,10.5,0.0,UNDER,0.4877195358276367,-109.0,True,91.74311926605505,-0.0,True
4,2025-11-09,Miles McBride,New York Knicks,0,8.929854393005371,8.5,8.5,0.0,OVER,0.4298543930053711,-115.0,False,-100.0,0.0,True
4,2025-11-09,Myles Turner,Milwaukee Bucks,13,11.871682167053223,12.5,12.5,0.0,UNDER,0.6283178329467773,-120.0,False,-100.0,-0.0,True
4,2025-11-09,Jordan Clarkson,New York Knicks,11,8.898360252380371,8.5,9.5,1.0,OVER,0.3983602523803711,-127.0,True,78.74015748031496,1.0,True
4,2025-11-09,Ziaire Williams,Brooklyn Nets,13,7.989274978637695,8.5,8.5,0.0,UNDER,0.5107250213623047,-107.0,False,-100.0,-0.0,True
4,2025-11-09,Noah Clowney,Brooklyn Nets,4,10.93728256225586,12.5,12.5,0.0,UNDER,1.5627174377441406,-108.0,True,92.5925925925926,-0.0,True
4,2025-11-09,Tyrese Martin,Brooklyn Nets,5,7.522953510284424,9.5,8.5,-1.0,UNDER,1.9770464897155762,-127.0,True,78.74015748031496,1.0,True
4,2025-11-09,Chet Holmgren,Oklahoma City Thunder,21,15.448877334594727,16.5,16.5,0.0,UNDER,1.0511226654052734,-110.0,False,-100.0,-0.0,True
4,2025-11-09,Jaylen Wells,Memphis Grizzlies,12,9.323945999145508,8.5,8.5,0.0,OVER,0.8239459991455078,-119.0,True,84.03361344537815,0.0,True
4,2025-11-09,Jaylen Brown,Boston Celtics,27,27.23085594177246,25.5,25.5,0.0,OVER,1.730855941772461,-122.0,True,81.9672131147541,0.0,True
4,2025-11-09,Desmond Bane,Orlando Magic,9,16.1834716796875,16.5,17.5,1.0,UNDER,0.3165283203125,-108.0,True,92.5925925925926,-1.0,True
4,2025-11-09,Josh Okogie,Houston Rockets,0,7.539486408233643,8.5,8.5,0.0,UNDER,0.9605135917663574,-103.0,True,97.0873786407767,-0.0,True
4,2025-11-09,Santi Aldama,Memphis Grizzlies,12,12.041336059570312,12.5,11.5,-1.0,UNDER,0.4586639404296875,-116.0,False,-100.0,1.0,True
4,2025-11-09,Goga Bitadze,Orlando Magic,2,4.490190029144287,,4.5,,UNDER,0.00980997085571289,-112.0,True,89.28571428571429,,False
4,2025-11-09,Cam Spencer,Memphis Grizzlies,9,7.153240203857422,,8.5,,UNDER,1.3467597961425781,-122.0,False,-100.0,,False
4,2025-11-09,Paolo Banchero,Orlando Magic,28,23.716527938842773,23.5,23.5,0.0,OVER,0.21652793884277344,-109.0,True,91.74311926605505,0.0,True
4,2025-11-09,Alex Caruso,Oklahoma City Thunder,5,5.540524005889893,,7.5,,UNDER,1.9594759941101074,-127.0,True,78.74015748031496,,False
4,2025-11-09,Jaren Jackson Jr.,Memphis Grizzlies,17,16.524276733398438,16.5,16.5,0.0,OVER,0.0242767333984375,-125.0,True,80.0,0.0,True
4,2025-11-09,Ryan Rollins,Milwaukee Bucks,19,14.399085998535156,12.5,12.5,0.0,OVER,1.8990859985351562,-116.0,True,86.20689655172413,0.0,True
4,2025-11-09,Jabari Smith Jr.,Houston Rockets,16,12.500941276550293,13.5,13.5,0.0,UNDER,0.999058723449707,-129.0,False,-100.0,-0.0,True
4,2025-11-09,Cole Anthony,Milwaukee Bucks,12,9.649701118469238,10.5,9.5,-1.0,UNDER,0.8502988815307617,-115.0,False,-100.0,1.0,True
4,2025-11-09,Jalen Brunson,New York Knicks,19,25.063440322875977,25.5,25.5,0.0,UNDER,0.43655967712402344,-119.0,True,84.03361344537815,-0.0,True
4,2025-11-09,Ja Morant,Memphis Grizzlies,11,24.84808349609375,21.5,21.5,0.0,OVER,3.34808349609375,-110.0,False,-100.0,0.0,True
4,2025-11-09,Tari Eason,Houston Rockets,6,11.146324157714844,11.5,11.5,0.0,UNDER,0.35367584228515625,-120.0,True,83.33333333333334,-0.0,True
4,2025-11-09,Anthony Black,Orlando Magic,4,12.025578498840332,9.5,10.5,1.0,OVER,2.525578498840332,-130.0,False,-100.0,1.0,True
4,2025-11-09,Wendell Carter Jr.,Orlando Magic,12,10.293486595153809,10.5,11.5,1.0,UNDER,0.2065134048461914,101.0,False,-100.0,-1.0,True
4,2025-11-09,Alperen Sengun,Houston Rockets,23,21.73048210144043,20.5,20.5,0.0,OVER,1.2304821014404297,-118.0,True,84.7457627118644,0.0,True
4,2025-11-09,Josh Minott,Boston Celtics,0,8.4691801071167,8.5,9.5,1.0,UNDER,0.03081989288330078,-119.0,True,84.03361344537815,-1.0,True
4,2025-11-09,Amen Thompson,Houston Rockets,14,17.38220977783203,16.5,16.5,0.0,OVER,0.8822097778320312,-118.0,False,-100.0,0.0,True
4,2025-11-09,Shai Gilgeous-Alexander,Oklahoma City Thunder,35,31.209272384643555,31.5,31.5,0.0,UNDER,0.2907276153564453,-114.0,False,-100.0,-0.0,True
4,2025-11-09,Franz Wagner,Orlando Magic,20,22.54446792602539,21.5,21.5,0.0,OVER,1.0444679260253906,-122.0,False,-100.0,0.0,True
4,2025-11-09,Kentavious Caldwell-Pope,Memphis Grizzlies,9,9.39322280883789,8.5,8.5,0.0,OVER,0.8932228088378906,102.0,True,102.0,0.0,True
4,2025-11-09,Michael Porter Jr.,Brooklyn Nets,25,21.514142990112305,20.5,20.5,0.0,OVER,1.0141429901123047,-116.0,True,86.20689655172413,0.0,True
4,2025-11-09,Cason Wallace,Oklahoma City Thunder,6,8.079981803894043,9.5,9.5,0.0,UNDER,1.420018196105957,-125.0,True,80.0,-0.0,True
4,2025-11-09,Isaiah Hartenstein,Oklahoma City Thunder,18,11.973803520202637,11.5,10.5,-1.0,OVER,0.4738035202026367,-110.0,True,90.9090909090909,-1.0,True
4,2025-11-09,Kyle Kuzma,Milwaukee Bucks,11,12.362789154052734,11.5,10.5,-1.0,OVER,0.8627891540527344,-103.0,True,97.0873786407767,-1.0,True
4,2025-11-09,Tristan da Silva,Orlando Magic,12,8.193591117858887,8.5,8.5,0.0,UNDER,0.3064088821411133,-124.0,False,-100.0,-0.0,True
4,2025-11-09,Jock Landale,Memphis Grizzlies,10,9.309287071228027,9.5,8.5,-1.0,UNDER,0.19071292877197266,-110.0,False,-100.0,1.0,True
4,2025-11-09,Day'Ron Sharpe,Brooklyn Nets,10,5.714442729949951,6.5,6.5,0.0,UNDER,0.7855572700500488,-106.0,False,-100.0,-0.0,True
4,2025-11-09,Derrick White,Boston Celtics,21,14.555817604064941,16.5,16.5,0.0,UNDER,1.9441823959350586,-125.0,False,-100.0,-0.0,True
4,2025-11-09,Josh Hart,New York Knicks,11,9.229106903076172,9.5,8.5,-1.0,UNDER,0.2708930969238281,-130.0,False,-100.0,1.0,True
4,2025-11-09,Anfernee Simons,Boston Celtics,25,13.825669288635254,13.5,13.5,0.0,OVER,0.3256692886352539,-121.0,True,82.64462809917356,0.0,True
4,2025-11-09,OG Anunoby,New York Knicks,19,18.201496124267578,15.5,16.5,1.0,OVER,2.701496124267578,-121.0,True,82.64462809917356,1.0,True
4,2025-11-09,Payton Pritchard,Boston Celtics,5,16.457046508789062,16.5,16.5,0.0,UNDER,0.0429534912109375,-125.0,True,80.0,-0.0,True
4,2025-11-09,Ajay Mitchell,Oklahoma City Thunder,21,15.28854751586914,15.5,16.5,1.0,UNDER,0.21145248413085938,-127.0,False,-100.0,-1.0,True
4,2025-11-09,Neemias Queta,Boston Celtics,8,6.999335765838623,8.5,9.5,1.0,UNDER,1.500664234161377,101.0,True,101.0,-1.0,True
4,2025-11-09,Reed Sheppard,Houston Rockets,16,8.796761512756348,8.5,8.5,0.0,OVER,0.29676151275634766,102.0,True,102.0,0.0,True
4,2025-11-09,Giannis Antetokounmpo,Milwaukee Bucks,37,31.869848251342773,30.5,29.5,-1.0,OVER,1.3698482513427734,-106.0,True,94.33962264150944,-1.0,True
4,2025-11-09,Kevin Durant,Houston Rockets,31,22.857431411743164,25.5,26.5,1.0,UNDER,2.642568588256836,-105.0,False,-100.0,-1.0,True
4,2025-11-09,Jalen Suggs,Orlando Magic,20,10.01305103302002,9.5,9.5,0.0,OVER,0.5130510330200195,-124.0,True,80.64516129032258,0.0,True
4,2025-11-09,Mikal Bridges,New York Knicks,16,14.14200496673584,15.5,14.5,-1.0,UNDER,1.3579950332641602,-125.0,False,-100.0,1.0,True
4,2025-11-09,Mitchell Robinson,New York Knicks,8,3.9199044704437256,4.5,4.5,0.0,UNDER,0.5800955295562744,-107.0,False,-100.0,-0.0,True
4,2025-11-09,Karl-Anthony Towns,New York Knicks,28,22.74823760986328,21.5,21.5,0.0,OVER,1.2482376098632812,-117.0,True,85.47008547008546,0.0,True
4,2025-11-09,Sam Hauser,Boston Celtics,0,7.935693264007568,7.5,7.5,0.0,OVER,0.43569326400756836,-109.0,False,-100.0,0.0,True
4,2025-11-09,Isaiah Joe,Oklahoma City Thunder,8,12.198123931884766,12.5,11.5,-1.0,UNDER,0.3018760681152344,-129.0,True,77.51937984496125,1.0,True
4,2025-11-09,Cedric Coward,Memphis Grizzlies,13,12.761746406555176,13.5,13.5,0.0,UNDER,0.7382535934448242,-107.0,True,93.45794392523365,-0.0,True
4,2025-11-09,Gary Trent Jr.,Milwaukee Bucks,9,10.407047271728516,11.5,11.5,0.0,UNDER,1.0929527282714844,-113.0,True,88.49557522123894,-0.0,True
5,2025-11-15,Ja Morant,Memphis Grizzlies,7,22.967288970947266,20.5,21.5,1.0,OVER,2.4672889709472656,-113.0,False,-100.0,1.0,True
5,2025-11-15,Lonzo Ball,Cleveland Cavaliers,9,7.336456298828125,6.5,6.5,0.0,OVER,0.836456298828125,-119.0,True,84.03361344537815,0.0,True
5,2025-11-15,Dean Wade,Cleveland Cavaliers,4,4.646758556365967,,5.5,,UNDER,0.8532414436340332,-124.0,True,80.64516129032258,,False
5,2025-11-15,Santi Aldama,Memphis Grizzlies,12,12.107572555541992,13.5,12.5,-1.0,UNDER,1.3924274444580078,-126.0,True,79.36507936507937,1.0,True
5,2025-11-15,Cedric Coward,Memphis Grizzlies,10,11.831249237060547,13.5,13.5,0.0,UNDER,1.6687507629394531,-112.0,True,89.28571428571429,-0.0,True
5,2025-11-15,Evan Mobley,Cleveland Cavaliers,22,19.700477600097656,19.5,19.5,0.0,OVER,0.20047760009765625,-104.0,True,96.15384615384616,0.0,True
5,2025-11-15,Jaren Jackson Jr.,Memphis Grizzlies,26,16.479188919067383,18.5,18.5,0.0,UNDER,2.020811080932617,-116.0,False,-100.0,-0.0,True
5,2025-11-15,De'Andre Hunter,Cleveland Cavaliers,9,17.657163619995117,18.5,18.5,0.0,UNDER,0.8428363800048828,-116.0,True,86.20689655172413,-0.0,True
5,2025-11-15,Sam Merrill,Cleveland Cavaliers,13,10.361601829528809,11.5,11.5,0.0,UNDER,1.1383981704711914,-125.0,False,-100.0,-0.0,True
5,2025-11-15,Jarrett Allen,Cleveland Cavaliers,16,14.280773162841797,13.5,13.5,0.0,OVER,0.7807731628417969,-128.0,True,78.125,0.0,True
5,2025-11-15,Jaylen Wells,Memphis Grizzlies,8,9.065476417541504,10.5,10.5,0.0,UNDER,1.434523582458496,-117.0,True,85.47008547008546,-0.0,True
5,2025-11-15,Kentavious Caldwell-Pope,Memphis Grizzlies,6,6.477785587310791,8.5,8.5,0.0,UNDER,2.022214412689209,-120.0,True,83.33333333333334,-0.0,True
5,2025-11-15,Donovan Mitchell,Cleveland Cavaliers,30,26.910093307495117,28.5,28.5,0.0,UNDER,1.5899066925048828,-106.0,False,-100.0,-0.0,True
5,2025-11-16,Tyrese Martin,Brooklyn Nets,20,7.277853965759277,7.5,8.5,1.0,UNDER,0.22214603424072266,101.0,False,-100.0,-1.0,True
5,2025-11-16,Sam Hauser,Boston Celtics,0,6.591463088989258,7.5,6.5,-1.0,UNDER,0.9085369110107422,-119.0,True,84.03361344537815,1.0,True
5,2025-11-16,Terance Mann,Brooklyn Nets,10,9.177148818969727,10.5,10.5,0.0,UNDER,1.3228511810302734,-106.0,True,94.33962264150944,-0.0,True
5,2025-11-16,Keldon Johnson,San Antonio Spurs,14,9.789103507995605,9.5,12.5,3.0,OVER,0.28910350799560547,-115.0,True,86.95652173913044,3.0,True
5,2025-11-16,Jordan Walsh,Boston Celtics,6,4.234136581420898,,5.5,,UNDER,1.2658634185791016,-116.0,False,-100.0,,False
5,2025-11-16,Domantas Sabonis,Sacramento Kings,17,18.991300582885742,17.5,16.5,-1.0,OVER,1.4913005828857422,-103.0,True,97.0873786407767,-1.0,True
5,2025-11-16,Marvin Bagley III,Washington Wizards,4,6.18474817276001,,7.5,,UNDER,1.3152518272399902,-116.0,True,86.20689655172413,,False
5,2025-11-16,Payton Pritchard,Boston Celtics,30,15.813910484313965,16.5,15.5,-1.0,UNDER,0.6860895156860352,-117.0,False,-100.0,1.0,True
5,2025-11-16,Harrison Barnes,San Antonio Spurs,20,11.146577835083008,9.5,11.5,2.0,OVER,1.6465778350830078,-124.0,True,80.64516129032258,2.0,True
5,2025-11-16,Zach LaVine,Sacramento Kings,8,21.530122756958008,21.5,20.5,-1.0,OVER,0.030122756958007812,-120.0,False,-100.0,-1.0,True
5,2025-11-16,Noah Clowney,Brooklyn Nets,12,10.471063613891602,12.5,13.5,1.0,UNDER,2.0289363861083984,-103.0,True,97.0873786407767,-1.0,True
5,2025-11-16,Ivica Zubac,LA Clippers,16,17.04154396057129,17.5,17.5,0.0,UNDER,0.45845603942871094,-105.0,True,95.23809523809523,-0.0,True
5,2025-11-16,Khris Middleton,Washington Wizards,14,8.285553932189941,9.5,9.5,0.0,UNDER,1.2144460678100586,-122.0,False,-100.0,-0.0,True
5,2025-11-16,Corey Kispert,Washington Wizards,4,7.06065559387207,7.5,7.5,0.0,UNDER,0.4393444061279297,-101.0,True,99.00990099009901,-0.0,True
5,2025-11-16,Kris Dunn,LA Clippers,6,7.234010219573975,7.5,7.5,0.0,UNDER,0.2659897804260254,-118.0,True,84.7457627118644,-0.0,True
5,2025-11-16,Drake Powell,Brooklyn Nets,6,5.746881008148193,7.5,7.5,0.0,UNDER,1.7531189918518066,100.0,True,100.0,-0.0,True
5,2025-11-16,Julian Champagnie,San Antonio Spurs,12,9.202476501464844,7.5,9.5,2.0,OVER,1.7024765014648438,-131.0,True,76.33587786259542,2.0,True
5,2025-11-16,Tre Johnson,Washington Wizards,6,10.60422134399414,12.5,10.5,-2.0,UNDER,1.8957786560058594,-125.0,True,80.0,2.0,True
5,2025-11-16,Ziaire Williams,Brooklyn Nets,13,9.761338233947754,9.5,10.5,1.0,OVER,0.2613382339477539,-125.0,True,80.0,1.0,True
5,2025-11-16,Devin Vassell,San Antonio Spurs,16,12.55345630645752,14.5,16.5,2.0,UNDER,1.9465436935424805,-112.0,True,89.28571428571429,-2.0,True
5,2025-11-16,De'Aaron Fox,San Antonio Spurs,28,20.514589309692383,23.5,24.5,1.0,UNDER,2.985410690307617,-104.0,False,-100.0,-1.0,True
5,2025-11-16,Malik Monk,Sacramento Kings,16,11.113694190979004,12.5,10.5,-2.0,UNDER,1.386305809020996,-120.0,False,-100.0,2.0,True
5,2025-11-16,Russell Westbrook,Sacramento Kings,14,15.301072120666504,16.5,15.5,-1.0,UNDER,1.198927879333496,-121.0,True,82.64462809917356,1.0,True
5,2025-11-16,Day'Ron Sharpe,Brooklyn Nets,6,4.913053512573242,5.5,6.5,1.0,UNDER,0.5869464874267578,109.0,True,109.0,-1.0,True
5,2025-11-16,Derrick White,Boston Celtics,22,17.01191520690918,17.5,17.5,0.0,UNDER,0.4880847930908203,-114.0,False,-100.0,-0.0,True
5,2025-11-16,James Harden,LA Clippers,37,24.936315536499023,23.5,23.5,0.0,OVER,1.4363155364990234,-119.0,True,84.03361344537815,0.0,True
5,2025-11-16,Jaylen Brown,Boston Celtics,33,24.751005172729492,26.5,26.5,0.0,UNDER,1.7489948272705078,-117.0,False,-100.0,-0.0,True
5,2025-11-16,Kyshawn George,Washington Wizards,29,13.29658317565918,13.5,13.5,0.0,UNDER,0.2034168243408203,-105.0,False,-100.0,-0.0,True
5,2025-11-16,Neemias Queta,Boston Celtics,14,7.979413032531738,8.5,8.5,0.0,UNDER,0.5205869674682617,-135.0,False,-100.0,-0.0,True
5,2025-11-16,Alex Sarr,Washington Wizards,9,19.42607879638672,19.5,19.5,0.0,UNDER,0.07392120361328125,-128.0,True,78.125,-0.0,True
5,2025-11-16,Brook Lopez,LA Clippers,5,5.676655292510986,7.5,7.5,0.0,UNDER,1.8233447074890137,-111.0,True,90.09009009009009,-0.0,True
5,2025-11-16,Bilal Coulibaly,Washington Wizards,6,9.919400215148926,11.5,10.5,-1.0,UNDER,1.5805997848510742,-111.0,True,90.09009009009009,1.0,True
5,2025-11-16,John Collins,LA Clippers,17,12.476667404174805,13.5,13.5,0.0,UNDER,1.0233325958251953,-122.0,False,-100.0,-0.0,True
5,2025-11-16,Michael Porter Jr.,Brooklyn Nets,34,22.523744583129883,23.5,24.5,1.0,UNDER,0.9762554168701172,104.0,False,-100.0,-1.0,True
5,2025-11-16,Stephon Castle,San Antonio Spurs,4,18.375642776489258,19.5,20.5,1.0,UNDER,1.1243572235107422,-105.0,True,95.23809523809523,-1.0,True
5,2025-11-16,Precious Achiuwa,Sacramento Kings,1,6.329339027404785,5.5,5.5,0.0,OVER,0.8293390274047852,-132.0,False,-100.0,0.0,True
5,2025-11-16,Luke Kornet,San Antonio Spurs,13,6.881472587585449,,10.5,,UNDER,3.618527412414551,-101.0,False,-100.0,,False
5,2025-11-16,DeMar DeRozan,Sacramento Kings,27,15.467963218688965,18.5,17.5,-1.0,UNDER,3.032036781311035,-104.0,False,-100.0,1.0,True
5,2025-11-16,Derrick Jones Jr.,LA Clippers,5,9.984875679016113,10.5,9.5,-1.0,UNDER,0.5151243209838867,-115.0,True,86.95652173913044,1.0,True
5,2025-11-16,Anfernee Simons,Boston Celtics,0,13.493581771850586,14.5,14.5,0.0,UNDER,1.006418228149414,-127.0,True,78.74015748031496,-0.0,True
6,2025-11-22,Jalen Suggs,Orlando Magic,26,14.608904838562012,14.5,16.5,2.0,OVER,0.10890483856201172,-113.0,True,88.49557522123894,2.0,True
6,2025-11-22,Tristan da Silva,Orlando Magic,4,11.864625930786133,13.5,12.5,-1.0,UNDER,1.6353740692138672,-118.0,True,84.7457627118644,1.0,True
6,2025-11-22,Wendell Carter Jr.,Orlando Magic,11,11.081406593322754,11.5,11.5,0.0,UNDER,0.4185934066772461,-104.0,True,96.15384615384616,-0.0,True
6,2025-11-22,Brandon Miller,Charlotte Hornets,21,17.426631927490234,15.5,15.5,0.0,OVER,1.9266319274902344,-121.0,True,82.64462809917356,0.0,True
6,2025-11-22,Jordan Clarkson,New York Knicks,15,10.202178001403809,,10.5,,UNDER,0.2978219985961914,-118.0,False,-100.0,,False
6,2025-11-22,Mitchell Robinson,New York Knicks,6,4.257148742675781,,4.5,,UNDER,0.24285125732421875,-140.0,False,-100.0,,False
6,2025-11-22,James Harden,LA Clippers,55,26.84908103942871,27.5,28.5,1.0,UNDER,0.6509189605712891,-105.0,False,-100.0,-1.0,True
6,2025-11-22,Brook Lopez,LA Clippers,11,4.409195423126221,5.5,5.5,0.0,UNDER,1.0908045768737793,-108.0,False,-100.0,-0.0,True
6,2025-11-22,LaMelo Ball,Charlotte Hornets,18,20.95100212097168,20.5,21.5,1.0,OVER,0.4510021209716797,-122.0,False,-100.0,1.0,True
6,2025-11-22,Ryan Kalkbrenner,Charlotte Hornets,2,9.38941764831543,8.5,8.5,0.0,OVER,0.8894176483154297,-103.0,False,-100.0,0.0,True
6,2025-11-22,Landry Shamet,New York Knicks,0,10.068631172180176,8.5,8.5,0.0,OVER,1.5686311721801758,-120.0,False,-100.0,0.0,True
6,2025-11-22,John Collins,LA Clippers,10,12.377467155456543,14.5,15.5,1.0,UNDER,2.122532844543457,-122.0,True,81.9672131147541,-1.0,True
6,2025-11-22,Franz Wagner,Orlando Magic,37,23.03368377685547,23.5,24.5,1.0,UNDER,0.46631622314453125,-107.0,False,-100.0,-1.0,True
6,2025-11-22,Jalen Brunson,New York Knicks,33,25.917665481567383,28.5,28.5,0.0,UNDER,2.582334518432617,-114.0,False,-100.0,-0.0,True
6,2025-11-22,Ivica Zubac,LA Clippers,18,16.17462921142578,16.5,19.5,3.0,UNDER,0.32537078857421875,-103.0,True,97.0873786407767,-3.0,True
6,2025-11-22,Goga Bitadze,Orlando Magic,6,5.566050052642822,4.5,4.5,0.0,OVER,1.0660500526428223,-124.0,True,80.64516129032258,0.0,True
6,2025-11-22,Kris Dunn,LA Clippers,6,6.108819961547852,7.5,8.5,1.0,UNDER,1.3911800384521484,-108.0,True,92.5925925925926,-1.0,True
6,2025-11-22,Kon Knueppel,Charlotte Hornets,26,18.648231506347656,16.5,16.5,0.0,OVER,2.1482315063476562,-121.0,True,82.64462809917356,0.0,True
6,2025-11-22,Anthony Black,Orlando Magic,11,11.91177749633789,10.5,11.5,1.0,OVER,1.4117774963378906,-119.0,False,-100.0,1.0,True
6,2025-11-22,Desmond Bane,Orlando Magic,27,18.915124893188477,20.5,20.5,0.0,UNDER,1.5848751068115234,-110.0,False,-100.0,-0.0,True
6,2025-11-22,Karl-Anthony Towns,New York Knicks,24,22.92770004272461,21.5,21.5,0.0,OVER,1.4277000427246094,-116.0,True,86.20689655172413,0.0,True
6,2025-11-22,Miles Bridges,Charlotte Hornets,19,22.016843795776367,18.5,18.5,0.0,OVER,3.516843795776367,-116.0,True,86.20689655172413,0.0,True
6,2025-11-22,Collin Sexton,Charlotte Hornets,18,14.921774864196777,10.5,12.5,2.0,OVER,4.421774864196777,-119.0,True,84.03361344537815,2.0,True
6,2025-11-22,Josh Hart,New York Knicks,12,11.266088485717773,10.5,10.5,0.0,OVER,0.7660884857177734,-128.0,True,78.125,0.0,True
6,2025-11-22,Nicolas Batum,LA Clippers,9,4.153261184692383,5.5,5.5,0.0,UNDER,1.3467388153076172,-124.0,False,-100.0,-0.0,True
6,2025-11-22,Mikal Bridges,New York Knicks,18,14.623099327087402,15.5,15.5,0.0,UNDER,0.8769006729125977,-112.0,False,-100.0,-0.0,True
6,2025-11-23,Tyrese Martin,Brooklyn Nets,26,7.497172832489014,,8.5,,UNDER,1.0028271675109863,-133.0,False,-100.0,,False
6,2025-11-23,Jaylen Brown,Boston Celtics,35,26.688310623168945,26.5,26.5,0.0,OVER,0.1883106231689453,-120.0,True,83.33333333333334,0.0,True
6,2025-11-23,Evan Mobley,Cleveland Cavaliers,18,19.444725036621094,19.5,18.5,-1.0,UNDER,0.05527496337890625,-103.0,True,97.0873786407767,1.0,True
6,2025-11-23,Brandon Ingram,Toronto Raptors,14,21.070173263549805,20.5,20.5,0.0,OVER,0.5701732635498047,-116.0,False,-100.0,0.0,True
6,2025-11-23,Jordan Walsh,Boston Celtics,5,5.375680446624756,5.5,5.5,0.0,UNDER,0.12431955337524414,102.0,True,102.0,-0.0,True
6,2025-11-23,Neemias Queta,Boston Celtics,6,9.74732494354248,9.5,9.5,0.0,OVER,0.24732494354248047,-132.0,False,-100.0,0.0,True
6,2025-11-23,Andre Drummond,Philadelphia 76ers,14,9.199226379394531,11.5,11.5,0.0,UNDER,2.3007736206054688,-127.0,False,-100.0,-0.0,True
6,2025-11-23,Anthony Black,Orlando Magic,14,11.974736213684082,13.5,13.5,0.0,UNDER,1.525263786315918,-115.0,False,-100.0,-0.0,True
6,2025-11-23,Day'Ron Sharpe,Brooklyn Nets,5,5.562635898590088,6.5,6.5,0.0,UNDER,0.9373641014099121,-120.0,True,83.33333333333334,-0.0,True
6,2025-11-23,Gradey Dick,Toronto Raptors,12,6.177041530609131,7.5,7.5,0.0,UNDER,1.3229584693908691,-105.0,False,-100.0,-0.0,True
6,2025-11-23,Pelle Larsson,Miami Heat,6,9.979079246520996,10.5,11.5,1.0,UNDER,0.5209207534790039,-115.0,True,86.95652173913044,-1.0,True
6,2025-11-23,Quentin Grimes,Philadelphia 76ers,15,15.524406433105469,16.5,17.5,1.0,UNDER,0.9755935668945312,-113.0,True,88.49557522123894,-1.0,True
6,2025-11-23,Collin Sexton,Charlotte Hornets,22,14.466318130493164,,17.5,,UNDER,3.033681869506836,-124.0,False,-100.0,,False
6,2025-11-23,Onyeka Okongwu,Atlanta Hawks,20,16.076433181762695,21.5,18.5,-3.0,UNDER,5.423566818237305,-117.0,False,-100.0,3.0,True
6,2025-11-23,Miles Bridges,Charlotte Hornets,21,21.101953506469727,19.5,21.5,2.0,OVER,1.6019535064697266,-123.0,False,-100.0,2.0,True
6,2025-11-23,Donovan Mitchell,Cleveland Cavaliers,37,29.541810989379883,27.5,27.5,0.0,OVER,2.041810989379883,-120.0,True,83.33333333333334,0.0,True
6,2025-11-23,Kawhi Leonard,LA Clippers,20,21.80373764038086,18.5,18.5,0.0,OVER,3.3037376403808594,-116.0,True,86.20689655172413,0.0,True
6,2025-11-23,John Collins,LA Clippers,5,11.831364631652832,11.5,12.5,1.0,OVER,0.33136463165283203,-126.0,False,-100.0,1.0,True
